,reportedCity,dateOfLoss,elevatedBuildingIndicator,floodZone,latitude,longitude,lowestFloodElevation,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,yearofLoss,reportedZipcode,id
12072,HOUSTON,2016-04-18T00:00:00.000Z,False,X,29.7,-95.6,,35759.87,24328.73,2016-01-01T00:00:00.000Z,77042,5e398d9174cbd479fc8c8861
12073,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.6,,30007.42,2390.97,2017-01-01T00:00:00.000Z,77042,5e398d9174cbd479fc8c8863
12074,HOUSTON,2017-08-20T00:00:00.000Z,False,X,29.8,-95.2,,44971.58,12137.91,2017-01-01T00:00:00.000Z,77049,5e398d9174cbd479fc8c8868
12075,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.8,-95.6,,226292.88,98314.54,2017-01-01T00:00:00.000Z,77024,5e398d9174cbd479fc8c886b
12076,HOUSTON,2016-04-18T00:00:00.000Z,False,X,29.8,-95.6,,43706.9,0.0,2016-01-01T00:00:00.000Z,77024,5e398d9174cbd479fc8c8870
12077,HOUSTON,2015-05-26T00:00:00.000Z,True,AE,29.7,-95.5,49.0,38531.6,0.0,2015-01-01T00:00:00.000Z,77096,5e398d9174cbd479fc8c8871
12078,HOUSTON,2016-04-18T00:00:00.000Z,True,AE,29.7,-95.5,49.0,49461.52,0.0,2016-01-01T00:00:00.000Z,77096,5e398d9174cbd479fc8c8872
12079,HOUSTON,2017-08-25T00:00:00.000Z,True,AE,29.7,-95.5,49.0,127465.48,0.0,2017-01-01T00:00:00.000Z,77096,5e398d9174cbd479fc8c8873
12080,HOUSTON,2016-04-18T00:00:00.000Z,False,X,29.7,-95.6,,0.0,0.0,2016-01-01T00:00:00.000Z,77083,5e398d9174cbd479fc8c8877
12081,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.9,-95.3,,48135.54,,2017-01-01T00:00:00.000Z,77093,5e398d9174cbd479fc8c887d
12082,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.6,,58577.37,0.0,2017-01-01T00:00:00.000Z,77024,5e398d9174cbd479fc8c887e
12083,HOUSTON,2016-04-18T00:00:00.000Z,False,AE,29.9,-95.5,,50000.0,,2016-01-01T00:00:00.000Z,77040,5e398d9174cbd479fc8c8884
12084,HOUSTON,2017-08-25T00:00:00.000Z,False,AE,29.9,-95.4,68.0,122800.46,,2017-01-01T00:00:00.000Z,77039,5e398d9174cbd479fc8c8885
12085,HOUSTON,2017-08-25T00:00:00.000Z,False,AE,29.8,-95.4,,35000.0,,2017-01-01T00:00:00.000Z,77022,5e398d9174cbd479fc8c8887
12086,HOUSTON,2019-09-19T00:00:00.000Z,False,AE,29.8,-95.4,,1500.0,,2019-01-01T00:00:00.000Z,77022,5e398d9174cbd479fc8c8888
12087,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.7,-95.6,78.0,44138.76,25000.0,2017-01-01T00:00:00.000Z,77082,5e398d9174cbd479fc8c8889
12088,HOUSTON,2016-04-18T00:00:00.000Z,False,X,29.8,-95.5,,46677.99,0.0,2016-01-01T00:00:00.000Z,77055,5e398d9174cbd479fc8c888c
12089,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.9,-95.4,,49034.12,20000.0,2017-01-01T00:00:00.000Z,77037,5e398d9174cbd479fc8c888d
12090,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.6,-95.1,,170302.17,38411.25,2017-01-01T00:00:00.000Z,77062,5e398d9174cbd479fc8c8893
12091,HOUSTON,2017-08-26T00:00:00.000Z,False,AO,29.9,-95.4,,32494.94,1145.78,2017-01-01T00:00:00.000Z,77060,5e398d9174cbd479fc8c8898
12092,HOUSTON,2016-04-17T00:00:00.000Z,False,AE,29.7,-95.6,,64934.37,0.0,2016-01-01T00:00:00.000Z,77072,5e398d9174cbd479fc8c88a5
12093,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.2,,33045.0,0.0,2017-01-01T00:00:00.000Z,77015,5e398d9174cbd479fc8c88aa
12094,HOUSTON,2016-05-09T00:00:00.000Z,False,X,29.9,-95.7,,32462.77,0.0,2016-01-01T00:00:00.000Z,77084,5e398d9174cbd479fc8c88ab
12095,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.9,-95.4,,73827.48,22492.67,2017-01-01T00:00:00.000Z,77037,5e398d9174cbd479fc8c88b0
12096,HOUSTON,2019-09-19T00:00:00.000Z,False,X,29.9,-95.4,,0.0,0.0,2019-01-01T00:00:00.000Z,77037,5e398d9174cbd479fc8c88b1
12097,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.6,-95.2,,69000.0,6900.0,2017-01-01T00:00:00.000Z,77034,5e398d9174cbd479fc8c88bd
12098,HOUSTON,2017-08-25T00:00:00.000Z,False,X,29.6,-95.2,,0.0,0.0,2017-01-01T00:00:00.000Z,77089,5e398d9174cbd479fc8c88c3
12099,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.6,-95.2,,50698.54,58892.95,2017-01-01T00:00:00.000Z,77089,5e398d9174cbd479fc8c88c4
12100,HOUSTON,2016-04-18T00:00:00.000Z,False,X,29.7,-95.5,,60448.9,19001.51,2016-01-01T00:00:00.000Z,77063,5e398d9174cbd479fc8c88c8
12101,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.5,,36321.99,11330.99,2017-01-01T00:00:00.000Z,77063,5e398d9174cbd479fc8c88c9
12102,HOUSTON,2017-08-28T00:00:00.000Z,True,X,29.8,-95.2,,88435.57,51328.91,2017-01-01T00:00:00.000Z,77044,5e398d9174cbd479fc8c88d0
12103,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.6,-95.2,30.0,66930.53,40000.0,2017-01-01T00:00:00.000Z,77089,5e398d9174cbd479fc8c88d1
12104,HOUSTON,2015-10-31T00:00:00.000Z,False,X,29.9,-95.3,,31714.74,5471.08,2015-01-01T00:00:00.000Z,77093,5e398d9174cbd479fc8c88e2
12105,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.9,-95.3,,15332.69,0.0,2017-01-01T00:00:00.000Z,77093,5e398d9174cbd479fc8c88e3
12106,HOUSTON,2017-08-24T00:00:00.000Z,False,X,29.9,-95.4,,59555.86,12224.53,2017-01-01T00:00:00.000Z,77037,5e398d9174cbd479fc8c88ea
12107,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.8,-95.2,34.0,18528.47,3964.39,2017-01-01T00:00:00.000Z,77049,5e398d9174cbd479fc8c88eb
12108,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.7,-95.5,,147934.69,56772.25,2017-01-01T00:00:00.000Z,77096,5e398d9174cbd479fc8c88f9
12109,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.6,-95.3,36.0,79012.89,5712.81,2017-01-01T00:00:00.000Z,77061,5e398d9174cbd479fc8c88fa
12110,HOUSTON,2017-08-29T00:00:00.000Z,False,AE,29.7,-95.5,64.0,66737.12,0.0,2017-01-01T00:00:00.000Z,77024,5e398d9174cbd479fc8c88ff
12111,HOUSTON,2016-04-18T00:00:00.000Z,False,X,29.7,-95.5,,92172.99,56681.15,2016-01-01T00:00:00.000Z,77056,5e398d9174cbd479fc8c8900
12112,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.5,,81877.44,36399.29,2017-01-01T00:00:00.000Z,77056,5e398d9174cbd479fc8c8901
12113,HOUSTON,2016-04-17T00:00:00.000Z,False,X,29.7,-95.4,,,0.0,2016-01-01T00:00:00.000Z,77021,5e398d9174cbd479fc8c890c
12114,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.9,-95.4,,51764.1,2742.64,2017-01-01T00:00:00.000Z,77032,5e398d9174cbd479fc8c8913
12115,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.3,,5360.75,,2017-01-01T00:00:00.000Z,77033,5e398d9174cbd479fc8c8914
12116,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.5,,250000.0,30463.41,2017-01-01T00:00:00.000Z,77024,5e398d9174cbd479fc8c8918
12117,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.9,-95.4,,63279.65,20000.0,2017-01-01T00:00:00.000Z,77037,5e398d9174cbd479fc8c891b
12118,HOUSTON,2019-09-19T00:00:00.000Z,False,AE,29.9,-95.4,,0.0,,2019-01-01T00:00:00.000Z,77037,5e398d9174cbd479fc8c891c
12119,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,,0.0,0.0,2017-01-01T00:00:00.000Z,77074,5e398d9174cbd479fc8c8921
12120,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.6,,194633.3,100000.0,2017-01-01T00:00:00.000Z,77079,5e398d9174cbd479fc8c8932
12121,HOUSTON,2016-04-18T00:00:00.000Z,False,AE,29.9,-95.4,,5357.45,2085.13,2016-01-01T00:00:00.000Z,77037,5e398d9174cbd479fc8c8935
12122,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.9,-95.4,,75000.0,10000.0,2017-01-01T00:00:00.000Z,77037,5e398d9174cbd479fc8c8936
12123,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.9,-95.5,72.0,82279.11,36084.85,2017-01-01T00:00:00.000Z,77091,5e398d9174cbd479fc8c893b
12124,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.3,,0.0,0.0,2017-01-01T00:00:00.000Z,77003,5e398d9174cbd479fc8c893c
12125,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.9,-95.4,,30539.19,0.0,2017-01-01T00:00:00.000Z,77037,5e398d9174cbd479fc8c8944
12126,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.8,-95.4,,130206.42,118900.0,2017-01-01T00:00:00.000Z,77022,5e398d9174cbd479fc8c894f
12127,HOUSTON,2016-04-18T00:00:00.000Z,False,X,29.9,-95.6,,3670.54,0.0,2016-01-01T00:00:00.000Z,77041,5e398d9174cbd479fc8c8950
12128,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.9,-95.6,,68768.89,60000.0,2017-01-01T00:00:00.000Z,77041,5e398d9174cbd479fc8c8951
12129,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,,85808.19,20000.0,2017-01-01T00:00:00.000Z,77074,5e398d9174cbd479fc8c895a
12130,HOUSTON,2017-08-31T00:00:00.000Z,False,X,29.9,-95.6,,0.0,0.0,2017-01-01T00:00:00.000Z,77064,5e398d9174cbd479fc8c8961
12131,HOUSTON,2017-08-31T00:00:00.000Z,False,X,29.9,-95.6,,0.0,0.0,2017-01-01T00:00:00.000Z,77064,5e398d9174cbd479fc8c8962
12132,HOUSTON,2017-08-29T00:00:00.000Z,False,X,29.7,-95.4,,0.0,0.0,2017-01-01T00:00:00.000Z,77033,5e398d9174cbd479fc8c898b
12133,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.4,53.0,172193.42,75856.74,2017-01-01T00:00:00.000Z,77096,5e398d9174cbd479fc8c898d
12134,HOUSTON,2016-04-18T00:00:00.000Z,False,AE,29.7,-95.5,50.0,157571.06,0.0,2016-01-01T00:00:00.000Z,77096,5e398d9174cbd479fc8c898e
12135,HOUSTON,2017-08-25T00:00:00.000Z,False,AE,29.7,-95.5,50.0,500000.0,100000.0,2017-01-01T00:00:00.000Z,77096,5e398d9174cbd479fc8c898f
12136,HOUSTON,2017-08-27T00:00:00.000Z,True,AE,29.8,-95.6,69.0,250000.0,47966.13,2017-01-01T00:00:00.000Z,77079,5e398d9174cbd479fc8c8993
12137,HOUSTON,2016-04-18T00:00:00.000Z,False,AE,29.8,-95.5,75.0,23658.64,,2016-01-01T00:00:00.000Z,77080,5e398d9174cbd479fc8c8996
12138,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.8,-95.4,53.0,56427.23,16161.65,2017-01-01T00:00:00.000Z,77008,5e398d9174cbd479fc8c89aa
12139,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.7,-95.3,,78898.95,10500.0,2017-01-01T00:00:00.000Z,77087,5e398d9174cbd479fc8c89ad
12140,HOUSTON,2015-10-31T00:00:00.000Z,False,X,29.7,-95.3,,15500.0,0.0,2015-01-01T00:00:00.000Z,77033,5e398d9174cbd479fc8c89bb
12141,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.5,,500000.0,0.0,2017-01-01T00:00:00.000Z,77074,5e398d9174cbd479fc8c89bd
12142,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.9,-95.3,,0.0,0.0,2017-01-01T00:00:00.000Z,77016,5e398d9174cbd479fc8c89bf
12143,HOUSTON,2017-08-31T00:00:00.000Z,False,X,29.9,-95.5,,0.0,0.0,2017-01-01T00:00:00.000Z,77040,5e398d9174cbd479fc8c89c0
12144,HOUSTON,2017-08-31T00:00:00.000Z,False,X,29.9,-95.6,,0.0,0.0,2017-01-01T00:00:00.000Z,77065,5e398d9174cbd479fc8c89c1
12145,HOUSTON,2017-08-31T00:00:00.000Z,False,X,30.0,-95.6,,0.0,0.0,2017-01-01T00:00:00.000Z,77070,5e398d9174cbd479fc8c89c2
12146,HOUSTON,2017-08-31T00:00:00.000Z,False,X,30.0,-95.6,,0.0,0.0,2017-01-01T00:00:00.000Z,77070,5e398d9174cbd479fc8c89c3
12147,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.7,-95.2,,66218.07,0.0,2017-01-01T00:00:00.000Z,77034,5e398d9174cbd479fc8c89c4
12148,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.7,-95.4,45.0,500000.0,49500.0,2017-01-01T00:00:00.000Z,77030,5e398d9174cbd479fc8c89c6
12149,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.7,-95.3,,0.0,0.0,2017-01-01T00:00:00.000Z,77017,5e398d9174cbd479fc8c89cb
12150,HOUSTON,2017-08-31T00:00:00.000Z,False,X,29.9,-95.5,,0.0,0.0,2017-01-01T00:00:00.000Z,77040,5e398d9174cbd479fc8c89cc
12151,HOUSTON,2016-04-18T00:00:00.000Z,False,A,29.7,-95.6,,7452.97,,2016-01-01T00:00:00.000Z,77099,5e398d9174cbd479fc8c89ce
12152,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.6,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77024,5e398d9174cbd479fc8c89d6
12153,HOUSTON,2016-04-18T00:00:00.000Z,False,AE,29.7,-95.5,56.0,0.0,0.0,2016-01-01T00:00:00.000Z,77096,5e398d9174cbd479fc8c89d9
12154,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,56.0,250000.0,25991.94,2017-01-01T00:00:00.000Z,77096,5e398d9174cbd479fc8c89da
12155,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.8,-95.3,,13300.0,,2017-01-01T00:00:00.000Z,77026,5e398d9174cbd479fc8c89e5
12156,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.6,-95.5,,31612.18,2547.89,2017-01-01T00:00:00.000Z,77053,5e398d9174cbd479fc8c89e6
12157,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.4,48.0,53957.0,46200.0,2017-01-01T00:00:00.000Z,77005,5e398d9174cbd479fc8c89e8
12158,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.8,-95.3,,13300.0,,2017-01-01T00:00:00.000Z,77026,5e398d9174cbd479fc8c89e9
12159,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.8,-95.3,,13300.0,,2017-01-01T00:00:00.000Z,77026,5e398d9174cbd479fc8c89ea
12160,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.8,-95.3,,13300.0,,2017-01-01T00:00:00.000Z,77026,5e398d9174cbd479fc8c89eb
12161,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.8,-95.3,,13300.0,,2017-01-01T00:00:00.000Z,77026,5e398d9174cbd479fc8c89ec
12162,HOUSTON,2016-04-18T00:00:00.000Z,False,AOB,29.9,-95.5,0.0,47002.51,16231.07,2016-01-01T00:00:00.000Z,77066,5e398d9174cbd479fc8c89f9
12163,HOUSTON,2017-08-27T00:00:00.000Z,False,AOB,29.9,-95.5,0.0,66856.74,0.0,2017-01-01T00:00:00.000Z,77066,5e398d9174cbd479fc8c89fa
12164,HOUSTON,2017-08-27T00:00:00.000Z,True,X,29.8,-95.3,,50000.0,18010.03,2017-01-01T00:00:00.000Z,77028,5e398d9174cbd479fc8c8a01
12165,HOUSTON,2017-08-27T00:00:00.000Z,True,AE,29.8,-95.3,,40000.0,0.0,2017-01-01T00:00:00.000Z,77028,5e398d9174cbd479fc8c8a1f
12166,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.6,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77079,5e398d9174cbd479fc8c8a20
12167,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,64.0,5390.1,,2017-01-01T00:00:00.000Z,77031,5e398d9174cbd479fc8c8a21
12168,HOUSTON,2017-09-27T00:00:00.000Z,False,AE,29.8,-95.5,,3127.07,,2017-01-01T00:00:00.000Z,77055,5e398d9174cbd479fc8c8a23
12169,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.6,-95.2,30.0,85332.69,7579.52,2017-01-01T00:00:00.000Z,77089,5e398d9174cbd479fc8c8a3b
12170,HOUSTON,2017-08-27T00:00:00.000Z,True,X,29.8,-95.3,,27426.83,0.0,2017-01-01T00:00:00.000Z,77028,5e398d9174cbd479fc8c8a41
12171,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.6,-95.1,20.0,250000.0,19797.23,2017-01-01T00:00:00.000Z,77062,5e398d9174cbd479fc8c8a45
12172,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.2,,7500.21,4294.81,2017-01-01T00:00:00.000Z,77013,5e398d9174cbd479fc8c8a4b
12173,HOUSTON,2016-04-18T00:00:00.000Z,False,X,30.0,-95.6,,0.0,0.0,2016-01-01T00:00:00.000Z,77070,5e398d9174cbd479fc8c8a60
12174,HOUSTON,2017-08-31T00:00:00.000Z,False,X,30.0,-95.6,,0.0,0.0,2017-01-01T00:00:00.000Z,77070,5e398d9174cbd479fc8c8a61
12175,HOUSTON,2019-09-19T00:00:00.000Z,False,AE,29.8,-95.5,83.0,0.0,,2019-01-01T00:00:00.000Z,77092,5e398d9174cbd479fc8c8a79
12176,HOUSTON,2017-08-28T00:00:00.000Z,False,AE,29.7,-95.6,,37494.36,,2017-01-01T00:00:00.000Z,77072,5e398d9174cbd479fc8c8a83
12177,HOUSTON,2016-04-18T00:00:00.000Z,False,AE,29.8,-95.5,83.0,60746.38,,2016-01-01T00:00:00.000Z,77092,5e398d9174cbd479fc8c8a85
12178,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.8,-95.5,83.0,60038.87,,2017-01-01T00:00:00.000Z,77092,5e398d9174cbd479fc8c8a86
12179,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.8,-95.5,83.0,0.0,,2017-01-01T00:00:00.000Z,77092,5e398d9174cbd479fc8c8a88
12180,HOUSTON,2019-09-19T00:00:00.000Z,False,AE,29.8,-95.5,83.0,0.0,,2019-01-01T00:00:00.000Z,77092,5e398d9174cbd479fc8c8a89
12181,HOUSTON,2016-04-18T00:00:00.000Z,False,AE,29.8,-95.5,83.0,1322.57,,2016-01-01T00:00:00.000Z,77092,5e398d9174cbd479fc8c8a8a
12182,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.8,-95.5,83.0,20984.14,,2017-01-01T00:00:00.000Z,77092,5e398d9174cbd479fc8c8a8b
12183,HOUSTON,2019-09-19T00:00:00.000Z,False,AE,29.8,-95.5,83.0,0.0,,2019-01-01T00:00:00.000Z,77092,5e398d9174cbd479fc8c8a8c
12184,HOUSTON,2016-04-18T00:00:00.000Z,False,AE,29.9,-95.5,83.0,23237.61,,2016-01-01T00:00:00.000Z,77092,5e398d9174cbd479fc8c8a8d
12185,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.9,-95.5,83.0,7155.26,,2017-01-01T00:00:00.000Z,77092,5e398d9174cbd479fc8c8a8e
12186,HOUSTON,2019-09-19T00:00:00.000Z,False,AE,29.9,-95.5,83.0,0.0,,2019-01-01T00:00:00.000Z,77092,5e398d9174cbd479fc8c8a8f
12187,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.3,,20000.0,0.0,2017-01-01T00:00:00.000Z,77021,5e398d9174cbd479fc8c8a90
12188,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.3,,20000.0,380.17,2017-01-01T00:00:00.000Z,77033,5e398d9174cbd479fc8c8a91
12189,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,,25000.0,15000.0,2017-01-01T00:00:00.000Z,77096,5e398d9174cbd479fc8c8aa2
12190,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.8,-95.3,,9155.43,,2017-01-01T00:00:00.000Z,77026,5e398d9174cbd479fc8c8aa5
12191,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.8,-95.4,,62870.38,0.0,2017-01-01T00:00:00.000Z,77022,5e398d9174cbd479fc8c8aab
12192,HOUSTON,2019-09-19T00:00:00.000Z,False,X,29.8,-95.4,,0.0,0.0,2019-01-01T00:00:00.000Z,77022,5e398d9174cbd479fc8c8aac
12193,HOUSTON,2017-08-24T00:00:00.000Z,False,AE,29.9,-95.4,69.0,0.0,,2017-01-01T00:00:00.000Z,77039,5e398d9174cbd479fc8c8ab0
12194,HOUSTON,2017-08-25T00:00:00.000Z,False,AE,29.9,-95.4,69.0,91512.07,,2017-01-01T00:00:00.000Z,77039,5e398d9174cbd479fc8c8ab1
12195,HOUSTON,2017-08-25T00:00:00.000Z,False,AE,29.9,-95.4,69.0,138683.74,,2017-01-01T00:00:00.000Z,77039,5e398d9174cbd479fc8c8ab2
12196,HOUSTON,2017-08-25T00:00:00.000Z,False,AE,29.9,-95.4,70.0,0.0,,2017-01-01T00:00:00.000Z,77039,5e398d9174cbd479fc8c8ab3
12197,HOUSTON,2017-08-28T00:00:00.000Z,False,AE,29.9,-95.4,70.0,0.0,,2017-01-01T00:00:00.000Z,77039,5e398d9174cbd479fc8c8ab4
12198,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.5,,0.0,0.0,2017-01-01T00:00:00.000Z,77080,5e398d9174cbd479fc8c8ab8
12199,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.4,50.0,77245.24,0.0,2017-01-01T00:00:00.000Z,77025,5e398d9174cbd479fc8c8ab9
12200,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.3,,53826.46,15549.62,2017-01-01T00:00:00.000Z,77061,5e398d9174cbd479fc8c8ad1
12201,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.6,,0.0,0.0,2017-01-01T00:00:00.000Z,77084,5e398d9174cbd479fc8c8ada
12202,HOUSTON,2017-08-27T00:00:00.000Z,False,X,30.0,-95.6,,111931.25,27633.28,2017-01-01T00:00:00.000Z,77070,5e398d9174cbd479fc8c8adb
12203,HOUSTON,2017-06-06T00:00:00.000Z,False,X,29.6,-95.5,,0.0,13935.69,2017-01-01T00:00:00.000Z,77045,5e398d9174cbd479fc8c8adc
12204,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.6,-95.5,,79654.16,100000.0,2017-01-01T00:00:00.000Z,77045,5e398d9174cbd479fc8c8add
12205,HOUSTON,2017-08-29T00:00:00.000Z,False,X,29.9,-95.6,,62325.45,46277.72,2017-01-01T00:00:00.000Z,77041,5e398d9174cbd479fc8c8ade
12206,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.9,-95.7,,0.0,0.0,2017-01-01T00:00:00.000Z,77095,5e398d9174cbd479fc8c8adf
12207,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.9,-95.7,,85453.8,17537.66,2017-01-01T00:00:00.000Z,77095,5e398d9174cbd479fc8c8ae0
12208,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.9,-95.6,,99381.74,60000.0,2017-01-01T00:00:00.000Z,77041,5e398d9174cbd479fc8c8ae6
12209,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.8,-95.6,,23593.11,0.0,2017-01-01T00:00:00.000Z,77084,5e398d9174cbd479fc8c8ae7
12210,HOUSTON,2017-08-27T00:00:00.000Z,False,X,30.0,-95.6,,,52064.59,2017-01-01T00:00:00.000Z,77070,5e398d9174cbd479fc8c8af0
12211,HOUSTON,2017-08-25T00:00:00.000Z,False,X,29.9,-95.6,,65917.64,90681.52,2017-01-01T00:00:00.000Z,77084,5e398d9174cbd479fc8c8af4
12212,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.9,-95.7,,0.0,0.0,2017-01-01T00:00:00.000Z,77095,5e398d9174cbd479fc8c8af8
12213,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.9,-95.7,,28605.07,1011.34,2017-01-01T00:00:00.000Z,77095,5e398d9174cbd479fc8c8af9
12214,HOUSTON,2017-08-30T00:00:00.000Z,False,X,29.9,-95.7,,0.0,0.0,2017-01-01T00:00:00.000Z,77095,5e398d9174cbd479fc8c8afa
12215,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.3,35.0,0.0,0.0,2017-01-01T00:00:00.000Z,77061,5e398d9174cbd479fc8c8afe
12216,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.8,-95.6,,,0.0,2017-01-01T00:00:00.000Z,77024,5e398d9174cbd479fc8c8b00
12217,HOUSTON,2017-08-30T00:00:00.000Z,False,X,29.8,-95.6,,,21854.32,2017-01-01T00:00:00.000Z,77024,5e398d9174cbd479fc8c8b01
12218,HOUSTON,2017-08-25T00:00:00.000Z,False,AE,29.6,-95.2,30.0,0.0,0.0,2017-01-01T00:00:00.000Z,77089,5e398d9174cbd479fc8c8b06
12219,HOUSTON,2017-08-28T00:00:00.000Z,False,X,30.0,-95.6,,132532.37,27804.22,2017-01-01T00:00:00.000Z,77070,5e398d9174cbd479fc8c8b0a
12220,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.5,,23900.0,9100.0,2017-01-01T00:00:00.000Z,77024,5e398d9174cbd479fc8c8b16
12221,HOUSTON,2017-08-27T00:00:00.000Z,False,X,30.0,-95.6,,65457.46,0.0,2017-01-01T00:00:00.000Z,77070,5e398d9174cbd479fc8c8b1f
12222,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,53.0,89175.44,44696.07,2017-01-01T00:00:00.000Z,77096,5e398d9174cbd479fc8c8b23
12223,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.8,-95.3,,68116.61,,2017-01-01T00:00:00.000Z,77026,5e398d9174cbd479fc8c8b28
12224,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.6,-95.2,,90726.51,30000.0,2017-01-01T00:00:00.000Z,77034,5e398d9174cbd479fc8c8b33
12225,HOUSTON,2017-08-29T00:00:00.000Z,False,X,29.9,-95.6,,2458.24,0.0,2017-01-01T00:00:00.000Z,77084,5e398d9174cbd479fc8c8b34
12226,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.6,-95.2,41.0,1517.87,0.0,2017-01-01T00:00:00.000Z,77089,5e398d9174cbd479fc8c8b36
12227,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.6,-95.5,,13272.86,,2017-01-01T00:00:00.000Z,77053,5e398d9174cbd479fc8c8b3e
